,SetName,Gene
1461,B_cell_PCA_16704732,GUCD1
1462,B_cell_PCA_16704732,TLR1
1463,B_cell_PCA_16704732,KIAA0226L
1464,CD8_PCA_16704732,DUSP2
1465,CD8_PCA_16704732,GPR56
1466,CD8_PCA_16704732,CST7
1467,CD8_PCA_16704732,FCGBP
1468,CD8_PCA_16704732,S100B
1469,CD8_PCA_16704732,ADRB2
1470,CD8_PCA_16704732,KLRC4
1471,CD8_PCA_16704732,CCL5
1472,CD8_PCA_16704732,IL2RB
1473,CD8_PCA_16704732,GNLY
1474,CD8_PCA_16704732,KLRC1
1475,CD8_PCA_16704732,CD8A
1476,CD8_PCA_16704732,C1orf21
1477,CD8_PCA_16704732,CCL4L1
1478,CD8_PCA_16704732,TBX21
1479,CD8_PCA_16704732,TSPAN32
1480,CD8_PCA_16704732,KLRG1
1481,CD8_PCA_16704732,PRF1
1482,CD8_PCA_16704732,GZMH
1483,GRANS_PCA_16704732,SPTBN2
1484,GRANS_PCA_16704732,SLPI
1485,GRANS_PCA_16704732,CMTM6
1486,GRANS_PCA_16704732,SLC9A7
1487,GRANS_PCA_16704732,SLC25A37
1488,GRANS_PCA_16704732,GABARAP
1489,GRANS_PCA_16704732,QPCT
1490,GRANS_PCA_16704732,PARPBP
1491,GRANS_PCA_16704732,AOX1
1492,GRANS_PCA_16704732,PPM1A
1493,GRANS_PCA_16704732,RER1
1494,GRANS_PCA_16704732,LAMP2
1495,GRANS_PCA_16704732,SGCE
1496,GRANS_PCA_16704732,OSBP2
1497,GRANS_PCA_16704732,FAXDC2
1498,GRANS_PCA_16704732,TGFA
1499,GRANS_PCA_16704732,LRRK2
1500,GRANS_PCA_16704732,SPRTN
1501,GRANS_PCA_16704732,NFIA
1502,GRANS_PCA_16704732,MOG
1503,GRANS_PCA_16704732,BNIP3L
1504,GRANS_PCA_16704732,CDA
1505,GRANS_PCA_16704732,C5orf45
1506,GRANS_PCA_16704732,AGO4
1507,GRANS_PCA_16704732,CAMSAP2
1508,GRANS_PCA_16704732,TNFRSF10A
1509,GRANS_PCA_16704732,CYP4F3
1510,GRANS_PCA_16704732,ELF4
1511,GRANS_PCA_16704732,RAB2B
1512,GRANS_PCA_16704732,TST
1513,GRANS_PCA_16704732,TBC1D10C
1514,GRANS_PCA_16704732,IL18RAP
1515,GRANS_PCA_16704732,BST2
1516,GRANS_PCA_16704732,FIS1
1517,GRANS_PCA_16704732,SERPINE1
1518,GRANS_PCA_16704732,ATP6V0C
1519,GRANS_PCA_16704732,SLC31A2
1520,GRANS_PCA_16704732,ARRB2
1521,GRANS_PCA_16704732,ZNF598
1522,GRANS_PCA_16704732,RTN3
1523,GRANS_PCA_16704732,OAZ1
1524,GRANS_PCA_16704732,GYPB
1525,GRANS_PCA_16704732,USP47
1526,GRANS_PCA_16704732,CHI3L1
1527,GRANS_PCA_16704732,EMR2
1528,GRANS_PCA_16704732,C9orf78
1529,GRANS_PCA_16704732,BACH1
1530,GRANS_PCA_16704732,SLC7A7
1531,GRANS_PCA_16704732,ALOX5AP
1532,GRANS_PCA_16704732,HLA-E
1533,GRANS_PCA_16704732,TNFRSF10C
1534,GRANS_PCA_16704732,TSPAN7
1535,GRANS_PCA_16704732,MX2
1536,GRANS_PCA_16704732,CLEC2D
1537,GRANS_PCA_16704732,PIP
1538,GRANS_PCA_16704732,MECOM
1539,GRANS_PCA_16704732,SELENBP1
1540,GRANS_PCA_16704732,TSPAN2
1541,GRANS_PCA_16704732,GLIPR1
1542,GRANS_PCA_16704732,SMOX
1543,GRANS_PCA_16704732,CCL4L1
1544,GRANS_PCA_16704732,ALPL
1545,GRANS_PCA_16704732,FCGRT
1546,GRANS_PCA_16704732,BIN2
1547,GRANS_PCA_16704732,ANAPC16
1548,GRANS_PCA_16704732,SDCBP
1549,GRANS_PCA_16704732,DLX4
1550,GRANS_PCA_16704732,DHRS7
1551,GRANS_PCA_16704732,FTL
1552,GRANS_PCA_16704732,C16orf72
1553,GRANS_PCA_16704732,CPQ
1554,GRANS_PCA_16704732,SLC7A5P1
1555,GRANS_PCA_16704732,PYGL
1556,GRANS_PCA_16704732,ICAM3
1557,GRANS_PCA_16704732,SLC45A4
1558,GRANS_PCA_16704732,C9orf40
1559,GRANS_PCA_16704732,XK
1560,GRANS_PCA_16704732,STX3
1561,GRANS_PCA_16704732,PSMB3
1562,GRANS_PCA_16704732,DEFA1
1563,GRANS_PCA_16704732,DYSF
1564,GRANS_PCA_16704732,CDK18
1565,GRANS_PCA_16704732,GSPT1
1566,GRANS_PCA_16704732,NDE1
1567,GRANS_PCA_16704732,CECR6
1568,GRANS_PCA_16704732,SLC15A4
1569,GRANS_PCA_16704732,TAS2R38
1570,GRANS_PCA_16704732,PLEKHG3
1571,GRANS_PCA_16704732,DUSP6
1572,GRANS_PCA_16704732,ST14
1573,GRANS_PCA_16704732,S100A11
1574,GRANS_PCA_16704732,FAM104A
1575,GRANS_PCA_16704732,PPM1D
1576,GRANS_PCA_16704732,RAC1
1577,GRANS_PCA_16704732,FKBP8
1578,GRANS_PCA_16704732,RGS20
1579,GRANS_PCA_16704732,GRINA
1580,GRANS_PCA_16704732,IDH2
1581,GRANS_PCA_16704732,IL13RA1
1582,GRANS_PCA_16704732,HCAR2
1583,GRANS_PCA_16704732,PLEK2
1584,GRANS_PCA_16704732,BCL2L1
1585,GRANS_PCA_16704732,SLC25A44
1586,GRANS_PCA_16704732,ANKIB1
1587,GRANS_PCA_16704732,GNB2
1588,GRANS_PCA_16704732,HSPA1A
1589,GRANS_PCA_16704732,TIAM2
1590,GRANS_PCA_16704732,CSF3R
1591,GRANS_PCA_16704732,CD46
1592,GRANS_PCA_16704732,NFE2
1593,GRANS_PCA_16704732,NOV
1594,GRANS_PCA_16704732,CHI3L2
1595,GRANS_PCA_16704732,S100P
1596,GRANS_PCA_16704732,TALDO1
1597,GRANS_PCA_16704732,NAGA
1598,GRANS_PCA_16704732,SAP30
1599,GRANS_PCA_16704732,C3AR1
1600,GRANS_PCA_16704732,TM4SF1
1601,GRANS_PCA_16704732,TMCC2
1602,GRANS_PCA_16704732,VNN2
1603,GRANS_PCA_16704732,RIPK2
1604,GRANS_PCA_16704732,PDK1
1605,GRANS_PCA_16704732,NRBF2
1606,GRANS_PCA_16704732,ACVR1B
1607,GRANS_PCA_16704732,SYNE2
1608,GRANS_PCA_16704732,ZNF185
1609,GRANS_PCA_16704732,CXCR2
1610,GRANS_PCA_16704732,CAMP
1611,GRANS_PCA_16704732,PSMB9
1612,GRANS_PCA_16704732,SNCA
1613,GRANS_PCA_16704732,IKBKG
1614,GRANS_PCA_16704732,WASH5P
1615,GRANS_PCA_16704732,DHRS9
1616,GRANS_PCA_16704732,CHST15
1617,GRANS_PCA_16704732,MKRN1
1618,GRANS_PCA_16704732,KCTD1
1619,GRANS_PCA_16704732,CD1B
1620,GRANS_PCA_16704732,TIGD3
1621,GRANS_PCA_16704732,RPS2
1622,GRANS_PCA_16704732,LYZ
1623,GRANS_PCA_16704732,CREB5
1624,GRANS_PCA_16704732,RPS6KA5
1625,GRANS_PCA_16704732,LGALS3BP
1626,GRANS_PCA_16704732,TMCC3
1627,GRANS_PCA_16704732,DIRAS3
1628,GRANS_PCA_16704732,CSF2RB
1629,GRANS_PCA_16704732,DNAJC8
1630,GRANS_PCA_16704732,OXCT1
1631,GRANS_PCA_16704732,CTSC
1632,GRANS_PCA_16704732,IQSEC1
1633,GRANS_PCA_16704732,PRC1
1634,GRANS_PCA_16704732,IL1R2
1635,GRANS_PCA_16704732,ANXA5
1636,GRANS_PCA_16704732,SETD5-AS1
1637,GRANS_PCA_16704732,EMC3
1638,GRANS_PCA_16704732,ERRFI1
1639,GRANS_PCA_16704732,CITED2
1640,GRANS_PCA_16704732,YBX3
1641,GRANS_PCA_16704732,IMPA2
1642,GRANS_PCA_16704732,LDHB
1643,GRANS_PCA_16704732,PLBD1
1644,GRANS_PCA_16704732,ALDH2
1645,GRANS_PCA_16704732,CD48
1646,GRANS_PCA_16704732,GUK1
1647,GRANS_PCA_16704732,NINJ2
1648,GRANS_PCA_16704732,MPP1
1649,GRANS_PCA_16704732,LRRN3
1650,GRANS_PCA_16704732,RFXANK
1651,GRANS_PCA_16704732,RASSF2
1652,GRANS_PCA_16704732,PICALM
1653,GRANS_PCA_16704732,SH3GLB1
1654,GRANS_PCA_16704732,CDC34
1655,GRANS_PCA_16704732,NCOA4
1656,GRANS_PCA_16704732,ACOX1
1657,GRANS_PCA_16704732,MYD88
1658,GRANS_PCA_16704732,SLC22A4
1659,GRANS_PCA_16704732,RNASE2
1660,GRANS_PCA_16704732,SEC14L1
1661,GRANS_PCA_16704732,ACSL1
1662,GRANS_PCA_16704732,PLXNC1
1663,GRANS_PCA_16704732,UBN1
1664,GRANS_PCA_16704732,FAM129A
1665,GRANS_PCA_16704732,RXRA
1666,GRANS_PCA_16704732,C20orf194
1667,GRANS_PCA_16704732,AQP9
1668,GRANS_PCA_16704732,CDIPT
1669,GRANS_PCA_16704732,TMEM140
1670,GRANS_PCA_16704732,GLUL
1671,GRANS_PCA_16704732,NXPH3
1672,GRANS_PCA_16704732,MAP2K3
1673,GRANS_PCA_16704732,DFNA5
1674,GRANS_PCA_16704732,FMOD
1675,GRANS_PCA_16704732,CPVL
1676,GRANS_PCA_16704732,HLX
1677,GRANS_PCA_16704732,TM9SF2
1678,GRANS_PCA_16704732,OLIG1
1679,GRANS_PCA_16704732,JAZF1
1680,GRANS_PCA_16704732,MARVELD2
1681,GRANS_PCA_16704732,CCDC91
1682,GRANS_PCA_16704732,DCAF12
1683,GRANS_PCA_16704732,BEST1
1684,GRANS_PCA_16704732,DNASE1
1685,GRANS_PCA_16704732,ANK2
1686,GRANS_PCA_16704732,NPL
1687,GRANS_PCA_16704732,ITM2B
1688,GRANS_PCA_16704732,ST6GALNAC2
1689,GRANS_PCA_16704732,TLR8
1690,GRANS_PCA_16704732,ABHD5
1691,GRANS_PCA_16704732,ABTB1
1692,GRANS_PCA_16704732,GSN
1693,GRANS_PCA_16704732,IFIT2
1694,GRANS_PCA_16704732,MSRA
1695,GRANS_PCA_16704732,GATA6
1696,GRANS_PCA_16704732,TECPR2
1697,GRANS_PCA_16704732,UBE2B
1698,GRANS_PCA_16704732,TSTD2
1699,GRANS_PCA_16704732,MIIP
1700,GRANS_PCA_16704732,MB
1701,GRANS_PCA_16704732,FGL2
1702,GRANS_PCA_16704732,GRN
1703,GRANS_PCA_16704732,ARAP3
1704,GRANS_PCA_16704732,LGALS3
1705,GRANS_PCA_16704732,ZIC2
1706,GRANS_PCA_16704732,HBG1
1707,GRANS_PCA_16704732,SLA
1708,GRANS_PCA_16704732,RGS2
1709,GRANS_PCA_16704732,NAMPT
1710,GRANS_PCA_16704732,STX6
1711,GRANS_PCA_16704732,UBE2L6
1712,GRANS_PCA_16704732,CA2
1713,GRANS_PCA_16704732,SERPING1
1714,GRANS_PCA_16704732,VMP1
1715,GRANS_PCA_16704732,MFSD1
1716,GRANS_PCA_16704732,PCK1
1717,GRANS_PCA_16704732,LOC644462
1718,GRANS_PCA_16704732,MYCN
1719,GRANS_PCA_16704732,PIM1
1720,GRANS_PCA_16704732,SPOPL
1721,GRANS_PCA_16704732,SIGLEC5
1722,GRANS_PCA_16704732,PIGS
1723,GRANS_PCA_16704732,LIMK2
1724,GRANS_PCA_16704732,TMEM259
1725,GRANS_PCA_16704732,EVI2B
1726,GRANS_PCA_16704732,PAK1
1727,GRANS_PCA_16704732,CREG1
1728,GRANS_PCA_16704732,UBXN6
1729,GRANS_PCA_16704732,ART4
1730,GRANS_PCA_16704732,EIF2AK1
1731,GRANS_PCA_16704732,ALAS2
1732,GRANS_PCA_16704732,LMO2
1733,GRANS_PCA_16704732,CNPPD1
1734,GRANS_PCA_16704732,APOC2
1735,GRANS_PCA_16704732,FCGR3A
1736,GRANS_PCA_16704732,PI3
1737,GRANS_PCA_16704732,PGD
1738,GRANS_PCA_16704732,TBX19
1739,GRANS_PCA_16704732,SIAH2
1740,GRANS_PCA_16704732,IFITM2
1741,GRANS_PCA_16704732,COL16A1
1742,GRANS_PCA_16704732,MME
1743,GRANS_PCA_16704732,RAB9A
1744,GRANS_PCA_16704732,SNX27
1745,GRANS_PCA_16704732,CHMP2A
1746,GRANS_PCA_16704732,CD302
1747,GRANS_PCA_16704732,FAM214B
1748,GRANS_PCA_16704732,KLF1
1749,GRANS_PCA_16704732,SQRDL
